kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_n,crash_mom_thr,crash_below_n,crash_vol_min,crash_dd_n,crash_dd,crash_vix_min,crash_slope_n,crash_confirm,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_TECS,pct_XLK
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,,100.0,3,0.18981816870682588,-0.6027016448829936,0.6397493650620657,0.3149454963635889,0.026673831792225267,-0.7104116686827462,0.2880277893507875,0.03754700685263828,0.1294744232049423,-0.7104116686827466,0.4740111809769539,0.18225266970208306,10.65912689436779,0.4521119289364767,0.20855010178692604,0.5363040036190907,0.04365528161049536,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,,100.0,5,0.2356393103925849,-0.40986089530271863,0.748945246753978,0.574925085786836,0.10951211330750033,-0.65297433715633,0.4248018689914221,0.16771273704939155,0.19056091314943724,-0.6529743371563306,0.5937882559885483,0.2918352258364703,10.203121465731735,0.4414691322796722,0.21714544220764534,0.5363040036190907,0.03505994118977607,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,25.0,,1,0.0939307907757354,-0.6703125055934726,0.41726205922028287,0.14012984987140018,-0.051697384367432764,-0.7066731060570844,0.20415716006881926,-0.073156009368859,0.040244413044069116,-0.7066731060570843,0.31088373606506803,0.056949122160053184,14.535173037774259,0.4969738991134234,0.19882379552137525,0.5363040036190907,0.053381587876046147,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,25.0,,3,0.21457828944936197,-0.6027016448829932,0.7036660257922343,0.3560273831524379,0.011693463827912698,-0.6568062754424926,0.2707852189897486,0.017803520254179625,0.13786318461900393,-0.6568062754424921,0.49054395462850087,0.2098993109134427,10.773128251526803,0.4542277596606447,0.2187287943904094,0.5363040036190907,0.03347658900701199,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,25.0,,5,0.2278641896116511,-0.4098608953027193,0.7477839609435953,0.555954940378864,0.16153267861703546,-0.6118615726476204,0.5028535297416007,0.264001999534075,0.20635619673958217,-0.6118615726476203,0.6293066259756097,0.33725961224635626,9.74711603709568,0.4233209247552139,0.227550327980095,0.5363040036190907,0.024655055417326398,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,25.0,100.0,1,0.13077725412222718,-0.6369917137922501,0.5030860253511102,0.20530448244555843,0.06303952281877012,-0.5709222706256807,0.3559202214877995,0.11041699730802994,0.10838207821058399,-0.6369917137922501,0.433704359919143,0.17014676308007984,13.167156751866093,0.46218190301607914,0.20787152228002714,0.5363040036190907,0.044333861117394256,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,25.0,100.0,3,0.21844850911375757,-0.6027016448829938,0.715828497034168,0.36244883512167336,0.03480626998341996,-0.6541723565242901,0.289865660399954,0.053206574133383706,0.14980206498711346,-0.65417235652429,0.5165663310359224,0.22899479547413615,10.431124180049762,0.43242453526359487,0.22415743044560055,0.5363040036190907,0.028047952951820856,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,25.0,100.0,5,0.23351237476018638,-0.4098608953027183,0.7610735418588671,0.5697356772417065,0.2187788274948297,-0.5013204431393399,0.597138992249952,0.4364051585943824,0.23178668323978635,-0.50132044313934,0.6850285557652639,0.46235234651175433,9.633114679936666,0.410780657344156,0.23184799819045465,0.5363040036190907,0.020357385206966748,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,35.0,,1,0.15503905465621814,-0.6626612961176734,0.5613741452167401,0.23396425227268255,0.05912352998821424,-0.7066731060570844,0.345255947631787,0.08366461024404442,0.12166361889766475,-0.7066731060570843,0.4606138384693482,0.17216392962298027,11.343135037321872,0.4499465101450877,0.2345623162180502,0.5363040036190907,0.017643067179371183,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,35.0,,3,0.2570326951468811,-0.6027016448829929,0.8110014380858587,0.4264675521115938,0.1803802880326184,-0.6118615726476204,0.5409466774425098,0.29480571439073183,0.2316099471616584,-0.6118615726476202,0.6829697999966107,0.3785332459422907,9.291110608459624,0.42000794833892124,0.2438362361456684,0.5363040036190907,0.008369147251752997,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,35.0,,5,0.2852127424017863,-0.4098608953027183,0.8863720972065016,0.6958769320774836,0.2575229427017711,-0.6118615726476204,0.6755677025560155,0.42088432124839803,0.27873780997586484,-0.6118615726476204,0.7924541243502914,0.45555697961178193,8.721103822664555,0.3948351673349472,0.24677674734223026,0.5363040036190907,0.0054286360551911335,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,35.0,100.0,1,0.16858280346648846,-0.6626612961176732,0.5933651874662945,0.2544026706466226,0.13243168421132578,-0.571073257223988,0.4569851539811315,0.23189964253462325,0.15851044412852833,-0.6626612961176732,0.5382983507348652,0.2392028100285799,10.773128251526803,0.4178952522488322,0.23818140692151096,0.5363040036190907,0.014023976475910428,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,35.0,100.0,3,0.2570326951468811,-0.6027016448829929,0.8110014380858587,0.4264675521115938,0.20594045740623224,-0.5494788023810738,0.5911664199022053,0.3747923605311505,0.24151478929319992,-0.6027016448829929,0.7161570814514424,0.4007203088687223,9.291110608459624,0.39995777243382524,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.1,35.0,100.0,5,0.2852127424017863,-0.4098608953027183,0.8863720972065016,0.6958769320774836,0.3172546925199451,-0.4235628050744785,0.7935513442675068,0.7490145232751483,0.30111886006362854,-0.4235628050744783,0.8493784572411256,0.7109190336263839,8.721103822664555,0.38234137495274645,0.24903867903189322,0.5363040036190907,0.003166704365528161,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,,,1,0.25089556966430293,-0.3991802494651723,0.7889217784497631,0.628527012547481,-0.003997563959536765,-0.7937943954892575,0.2333515754357583,-0.005036019380147998,0.1522936014734162,-0.7937943954892577,0.5238819268122709,0.19185522389528784,11.343135037321872,0.4385284808321694,0.23184799819045465,0.5363040036190907,0.020357385206966748,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,,,3,0.31774873803704096,-0.34842109018162903,0.9552462823074572,0.911967578860973,0.07670570457444348,-0.5883018921440728,0.35930143454979313,0.13038493603154783,0.22566482953054812,-0.5883018921440732,0.6778957306536993,0.38358678179345973,9.633114679936666,0.41093450467172293,0.24134811128703912,0.5363040036190907,0.010857272110382267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,,,5,0.29962148098215646,-0.34842109018162926,0.9218364603270504,0.8599407137666841,0.2129831600084231,-0.4936604173457405,0.5983509282425743,0.43143657568003474,0.27044932536114463,-0.49366041734574095,0.7798767631436018,0.5478448663461146,8.83510517982357,0.38996635770951554,0.24519339515946617,0.5363040036190907,0.007011988237955214,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,,100.0,1,0.25089556966430293,-0.3991802494651723,0.7889217784497631,0.628527012547481,0.144879429390099,-0.5725126887596202,0.4795961553243991,0.25305889674513266,0.21390219030985858,-0.5725126887596206,0.648239904793988,0.3736199991886453,11.001130965844832,0.4200965341439756,0.2341099298801176,0.5363040036190907,0.018095453517303777,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,,100.0,3,0.31774873803704096,-0.34842109018162903,0.9552462823074572,0.911967578860973,0.14857702095358438,-0.5883018921440724,0.48564535855164986,0.25255234249220904,0.2556379847168484,-0.5883018921440732,0.7427408800148071,0.4345353773811142,9.519113322777653,0.40165389846635235,0.2427052703008369,0.5363040036190907,0.009500113096584483,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,,100.0,5,0.29962148098215646,-0.34842109018162926,0.9218364603270504,0.8599407137666841,0.31669013303898796,-0.49366041734574095,0.789978763326936,0.6415141297771708,0.3100228260298057,-0.49366041734574106,0.8675012146474446,0.6280082727651171,8.721103822664555,0.381352105181541,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,25.0,,1,0.25089556966430293,-0.3991802494651723,0.7889217784497631,0.628527012547481,-0.004024944735239733,-0.7937943954892575,0.23330721938287216,-0.005070512916331371,0.15228175730501636,-0.7937943954892577,0.5238577471443424,0.19184030294287607,11.343135037321872,0.4385333478238089,0.23207419135942095,0.5363040036190907,0.020131192038000453,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,25.0,,3,0.31774873803704096,-0.34842109018162903,0.9552462823074572,0.911967578860973,0.07670570457444348,-0.5883018921440728,0.35930143454979313,0.13038493603154783,0.22566482953054812,-0.5883018921440732,0.6778957306536993,0.38358678179345973,9.633114679936666,0.41093450467172293,0.24134811128703912,0.5363040036190907,0.010857272110382267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,25.0,,5,0.29962148098215646,-0.34842109018162926,0.9218364603270504,0.8599407137666841,0.2129831600084231,-0.4936604173457405,0.5983509282425743,0.43143657568003474,0.27044932536114463,-0.49366041734574095,0.7798767631436018,0.5478448663461146,8.83510517982357,0.38996635770951554,0.24519339515946617,0.5363040036190907,0.007011988237955214,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,25.0,100.0,1,0.25089556966430293,-0.3991802494651723,0.7889217784497631,0.628527012547481,0.14484795588588972,-0.5725126887596206,0.47954223839485616,0.2530039224103672,0.21388971288054304,-0.5725126887596204,0.6482129002871364,0.3735982050353271,11.001130965844832,0.420101617922362,0.2343361230490839,0.5363040036190907,0.017869260348337482,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,25.0,100.0,3,0.31774873803704096,-0.34842109018162903,0.9552462823074572,0.911967578860973,0.14857702095358438,-0.5883018921440724,0.48564535855164986,0.25255234249220904,0.2556379847168484,-0.5883018921440732,0.7427408800148071,0.4345353773811142,9.519113322777653,0.40165389846635235,0.2427052703008369,0.5363040036190907,0.009500113096584483,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,25.0,100.0,5,0.29962148098215646,-0.34842109018162926,0.9218364603270504,0.8599407137666841,0.31669013303898796,-0.49366041734574095,0.789978763326936,0.6415141297771708,0.3100228260298057,-0.49366041734574106,0.8675012146474446,0.6280082727651171,8.721103822664555,0.381352105181541,0.24609816783533137,0.5363040036190907,0.006107215562090025,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,35.0,,1,0.25889726783601397,-0.3991802494651723,0.809918622249044,0.6485723383932157,0.04097357144287539,-0.7937943954892575,0.30210067152515346,0.051617360459721075,0.17616449886807017,-0.7937943954892576,0.5760406071780925,0.22192711345548194,9.975118751413707,0.42247043710530907,0.2436100429767021,0.5363040036190907,0.008595340420719294,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,35.0,,3,0.31774873803704096,-0.34842109018162903,0.9552462823074572,0.911967578860973,0.16843393593642753,-0.5721111045981702,0.5252129371764321,0.2944077375577762,0.26371095766848196,-0.5721111045981699,0.7606243208287925,0.4609436096397796,9.063107894141597,0.4012628346553891,0.24858629269396065,0.5363040036190907,0.0036190907034607555,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,35.0,,5,0.29962148098215646,-0.34842109018162926,0.9218364603270504,0.8599407137666841,0.2889639135688631,-0.47537936392103164,0.7444849192242047,0.6078596075046807,0.2996397817833034,-0.47537936392103153,0.8479200713924807,0.6303171835474932,8.607102465505541,0.38169557369480206,0.25084822438362364,0.5363040036190907,0.0013571590137977834,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,35.0,100.0,1,0.25889726783601397,-0.3991802494651723,0.809918622249044,0.6485723383932157,0.20179388606261384,-0.5322262065189336,0.5836907721986011,0.3791506009868666,0.24106814011016042,-0.5322262065189339,0.713007232054135,0.45294301024161315,9.74711603709568,0.4033602870319989,0.24564578149739877,0.5363040036190907,0.006559601900022619,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,35.0,100.0,3,0.31774873803704096,-0.34842109018162903,0.9552462823074572,0.911967578860973,0.24642821489401978,-0.5494788023810742,0.6665189876597758,0.44847629030667696,0.2946145160738678,-0.5494788023810748,0.8295189740454865,0.5361708491705319,8.949106536982583,0.39174783759966364,0.24994345170775842,0.5363040036190907,0.002261931689662972,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.6,120,-0.2,35.0,100.0,5,0.29962148098215646,-0.34842109018162926,0.9218364603270504,0.8599407137666841,0.39916704765106203,-0.32197721047907757,0.9541386526424096,1.2397369585789375,0.3401225422891583,-0.34842109018162926,0.9395490268192639,0.9761824179812278,8.493101108346528,0.37288475291474477,0.2517529970594888,0.5363040036190907,0.00045238633793259444,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,,,1,0.21630060443056687,-0.5423365295447926,0.6719446692386203,0.39883097052694877,0.013651908201919083,-0.7066731060570844,0.2973599503797528,0.01931856198418324,0.139696962500377,-0.7066731060570846,0.4929565780835355,0.19768257954490825,13.224157430445599,0.497160075861978,0.18276408052476814,0.5363040036190907,0.07034607554851843,0.2105858403076227
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,,,3,0.1969701945517297,-0.6146847909281443,0.6425959695616069,0.32044097634873026,0.10313659382758478,-0.6211732511687411,0.4204267973805453,0.16603514982902542,0.16458282881876096,-0.6211732511687413,0.5390336757997568,0.2649547908077132,10.83012893010631,0.46622584886197954,0.19791902284551008,0.5363040036190907,0.054286360551911335,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,,,5,0.23167987295784265,-0.5506326786536155,0.726553725721148,0.42075213102923126,0.25827885605692846,-0.6118615726476204,0.6578478200474418,0.4221197532299922,0.2454046302062729,-0.6118615726476204,0.6953942631443908,0.40107867723146723,10.203121465731735,0.43712961465439,0.20696674960416195,0.5363040036190907,0.045238633793259445,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,,100.0,1,0.25300618616303505,-0.5123977468070824,0.7568840437982449,0.4937691231852583,0.14584232937412223,-0.5624191587395801,0.4836145499841588,0.25931252004459604,0.21556620208647037,-0.5624191587395797,0.6338981502818017,0.3832838884250835,11.514137073060393,0.45671390583944,0.20063334087310564,0.5363040036190907,0.05157204252431576,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,,100.0,3,0.23304908866080742,-0.5784863966570488,0.7301900786130664,0.40286010182356763,0.1488167052258158,-0.5662766426967748,0.4868491410877997,0.2627985934879941,0.20457504218084144,-0.5784863966570488,0.6216422047780272,0.3536384664583948,10.203121465731735,0.43695264157786606,0.2114906129834879,0.5363040036190907,0.040714770413933496,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,,100.0,5,0.2850078468203512,-0.4655082080442545,0.8538004785789598,0.6122509590491609,0.2991641694039189,-0.4235628050744785,0.730668075789169,0.7063041556524643,0.2942795709846935,-0.4655082080442545,0.7998985505784904,0.6321683826393824,9.861117394254693,0.41594090998977623,0.2180502148835105,0.5363040036190907,0.03415516851391088,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,25.0,,1,0.1750749543766883,-0.5788890806582622,0.6007479468649114,0.302432642497952,0.05907176322301555,-0.7066731060570844,0.3654533030508102,0.08359135605514863,0.13378575388548297,-0.7066731060570846,0.48262914794407596,0.18931773791696532,12.711151323230037,0.48068543307705774,0.20832390861795974,0.5363040036190907,0.04388147477946166,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,25.0,,3,0.17957715005073815,-0.6058404107763109,0.6226351539325169,0.2964099899190149,0.12928534174382933,-0.6118615726476204,0.46053345721022676,0.21129835165884253,0.16411111904031173,-0.6118615726476205,0.5416518309845346,0.26821609065948904,10.203121465731735,0.44836087148013953,0.22212169192490386,0.5363040036190907,0.03008369147251753,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,25.0,,5,0.24707563942524335,-0.5355872830790445,0.7862703398768524,0.46131722546664494,0.23514591936510043,-0.6118615726476204,0.623264095478707,0.3843122854530435,0.24645088135551507,-0.6118615726476202,0.7078529523130473,0.4027886247032703,9.633114679936666,0.42065567815917887,0.2284551006559602,0.5363040036190907,0.02375028274146121,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,25.0,100.0,1,0.22798599881160952,-0.4998347317020623,0.7200434011829536,0.45612276288856557,0.16989115363560647,-0.5624191587395801,0.5218481212083803,0.30207213071536215,0.20966985521339043,-0.5624191587395797,0.6277829288573824,0.3727999872608805,11.286134358742366,0.4456622503955608,0.2180502148835105,0.5363040036190907,0.03415516851391088,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,25.0,100.0,3,0.22541322007881948,-0.5453913905955277,0.7305487117190814,0.4133054242618034,0.15508461210703173,-0.5762937109108346,0.49725558644796675,0.2691068966585109,0.20234277472274576,-0.5762937109108344,0.6225642803471358,0.35111050301580116,9.74711603709568,0.4255187795667687,0.2277765211490613,0.5363040036190907,0.0244288622483601,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,25.0,100.0,5,0.2772327782692854,-0.4655082080442545,0.8576430383891799,0.5955486358318512,0.2960200974983933,-0.4235628050744785,0.7273047420799622,0.6988812378044896,0.2882033104495909,-0.4655082080442545,0.7976604941724659,0.6191154215312832,9.519113322777653,0.40632262842717004,0.23275277086631985,0.5363040036190907,0.01945261253110156,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,35.0,,1,0.17850104633938102,-0.6818252691286586,0.622465161070253,0.2617988133051994,0.05912352998821424,-0.7066731060570844,0.345255947631787,0.08366461024404442,0.13587509810041398,-0.7066731060570842,0.4891396961687594,0.19227433014754938,10.545125537208776,0.4434588492965666,0.23772902058357837,0.5363040036190907,0.014476362813843022,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,35.0,,3,0.23656548119549403,-0.6587142484257237,0.771391743864395,0.3591321756905476,0.1803802880326184,-0.6118615726476204,0.5409466774425098,0.29480571439073183,0.21901603118575497,-0.6587142484257237,0.6601922724049358,0.33249019845735295,9.063107894141597,0.4171587609001722,0.244288622483601,0.5363040036190907,0.007916760913820403,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,35.0,,5,0.27773798335411115,-0.5109380020074767,0.8732934569605469,0.5435845097895985,0.2575229427017711,-0.6118615726476204,0.6755677025560155,0.42088432124839803,0.27407634463376174,-0.6118615726476204,0.7844755826103733,0.44793848296076294,8.83510517982357,0.39341919729063063,0.24655055417326396,0.5363040036190907,0.005654829224157431,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,35.0,100.0,1,0.19231990560644752,-0.6818252691286586,0.6561131267338879,0.28206626288905884,0.13243168421132578,-0.571073257223988,0.4569851539811315,0.23189964253462325,0.17318877264477295,-0.6818252691286586,0.5709922771621129,0.2540075595410247,9.975118751413707,0.41090020233075136,0.24134811128703912,0.5363040036190907,0.010857272110382267,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,35.0,100.0,3,0.23656548119549403,-0.6587142484257237,0.771391743864395,0.3591321756905476,0.20594045740623224,-0.5494788023810738,0.5911664199022053,0.3747923605311505,0.22881959064265822,-0.6587142484257237,0.6927322469665141,0.34737306986985544,9.063107894141597,0.39696465523303764,0.24655055417326396,0.5363040036190907,0.005654829224157431,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,,35.0,100.0,5,0.27773798335411115,-0.5109380020074767,0.8732934569605469,0.5435845097895985,0.3172546925199451,-0.4235628050744785,0.7935513442675068,0.7490145232751483,0.2963758076373788,-0.5109380020074767,0.8414607141528111,0.5800621728525134,8.83510517982357,0.3808794916562517,0.24881248586292695,0.5363040036190907,0.0033928975344944584,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,,,1,0.12560383241630357,-0.6648078124718377,0.49093666279953907,0.18893254570714652,0.00042033636982341527,-0.7066731060570844,0.27489713363078316,0.0005948101975589557,0.08039881183793107,-0.7066731060570842,0.38291110632761466,0.11377086682486054,13.908165573399684,0.4830145889720284,0.19995476136620674,0.5363040036190907,0.05247681520018095,0.2112644198145216
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,,,3,0.19795630284357535,-0.6027016448829939,0.6689691272603375,0.3284482538321358,0.10426198032253353,-0.6630065169523431,0.4215645884859596,0.1572563431228352,0.1656277399628403,-0.6630065169523429,0.5445239652051812,0.24981314018478293,10.65912689436779,0.4477698144167047,0.21714544220764534,0.5363040036190907,0.03505994118977607,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,,,5,0.2936335346515342,-0.4098608953027195,0.8933196538820348,0.7164224204279336,0.21590092166600106,-0.6118615726476204,0.5918060500060726,0.3528590964321621,0.2679197184195996,-0.6118615726476204,0.7482350782492635,0.4378763602693158,9.74711603709568,0.4208136116435058,0.22483600995249944,0.5363040036190907,0.027369373444921963,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,,100.0,1,0.1842814409044904,-0.6369917137922505,0.6265074911444403,0.28929958885555024,0.1373421553261227,-0.5624191587395801,0.4697676601325142,0.24419892742259328,0.1701218490422829,-0.6369917137922505,0.5530833090844175,0.2670707410454113,12.141144537434968,0.44677072477360213,0.2103596471386564,0.5363040036190907,0.04184573625876498,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,,100.0,3,0.22932039320812936,-0.6027016448829936,0.7426941109255791,0.38048741886650866,0.12360953964111165,-0.6250186473215968,0.44365325945734363,0.19776936283552138,0.19236093327602388,-0.6250186473215973,0.6031168883443047,0.30776831075416927,10.203121465731735,0.4249771541357478,0.22325265776973535,0.5363040036190907,0.028952725627686044,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,,100.0,5,0.3030606353165515,-0.40986089530271974,0.9144629969208005,0.7394231525618308,0.271107067813229,-0.4235628050744785,0.6862738016383165,0.6400634441108635,0.2950194721870074,-0.4235628050744784,0.810083610681241,0.6965188365279897,9.633114679936666,0.4068776829675884,0.22958606650079166,0.5363040036190907,0.022619316896629722,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,25.0,,1,0.12164414997938922,-0.6542073437179784,0.48542714237861573,0.18594127862897955,0.05907176322301555,-0.7066731060570844,0.3654533030508102,0.08359135605514863,0.10122779244158031,-0.7066731060570844,0.42154055601124313,0.14324557079352504,12.825152680389051,0.4738248613381363,0.21443112418004975,0.5363040036190907,0.03777425921737163,0.2114906129834879
v2,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.95,,10,,60,-0.03,50.0,0.85,120,-0.1,25.0,,3,0.2154214066416935,-0.6027016448829939,0.7215003283105038,0.35742627960392337,0.12928534174382933,-0.6118615726476204,0.46053345721022676,0.21129835165884253,0.1861349540248889,-0.6118615726476204,0.5863250789956761,0.30421089074029267,9.861117394254693,0.43901283726121093,0.2280027143180276,0.5363040036190907,0.024202669079393804,0.2114906129834879
